ACO_ID,ACO_Name,ACO_State,Agree_Type,Agreement_Period_Num,Initial_Start_Date,Initial_Track_1,Initial_Track_2,Initial_Track_3,Initial_Track_1_Plus,Current_Start_Date,Current_Track_1,Current_Track_2,Current_Track_3,Current_Track_1_Plus,Adv_Pay,AIM,SNF_Waiver,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,DisAdj,EarnSaveLoss,DisAffQual,Met_QPS,QualScore,RecvdMean,Prior_Sav_Adj,RegTrndUpdt,PosRegAdj,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,RevLossLimit,Rev_Exp_Cat,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,prov_Rate_1000,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,P_SNF_ADM,SNF_LOS,SNF_PayperStay,N_CAH,N_FQHC,N_RHC,N_ETA,N_Hosp,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,ACO1,ACO2,ACO3,ACO4,ACO5,ACO6,ACO7,ACO34,ACO8,ACO35,ACO36,ACO37,ACO38,ACO44,ACO43,ACO11,ACO12,ACO13,ACO14,ACO15,ACO16,ACO17,ACO18,ACO19,ACO20,ACO42,ACO40,DM_Comp,ACO27,ACO41,ACO28,ACO30
A1041,"West Florida ACO, LLC",FL,Renewal,2,04/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,0,0,1,0,0,0,1,16934,0.081079039,0.02,17886860,17886860,,12110968,0,1,0.9212,0,395,0,,13360,12739,220610162,202723302,,,0.75,0.6909,0,Low Revenue,89149,11225,20098,10756,81819,11260,20008,10805,75982,11450,19466,10848,91178,10909,17389,11414,12276,1.114,1.259,1.196,1.275,1.114,1.246,1.165,1.266,1.066,1.226,1.194,1.287,1.058,1.169,1.138,1.28,130,1866,1001,13558,16513,130,1531,774,14078,1649,6977,5632,2676,9627,7307,15428,627,237,146,10,486,3611,3128,113,351,52,321,1038,0,1467,5003,124,783,288,383,355,3,17,7,19,10,834,707,300,687,276,12685,5348,6156,1149,32,85,25,11224,0,0,0,0,0,0,118,7,32,12,0,87.81,93.46,91.04,83.5,61.94,70.35,72.8,27.98,15.44,19.29,38.13,82.73,62.68,77.78,1.79,95.92,95.81,88.89,84.69,80.46,87.85,81.03,86.3,82.47,83.22,85.99,8.33,62.17,8.5,66,79.5,92.39
A1051,"Coastal Carolina Quality Care, Inc.",NC,Renewal,2,04/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,0,0,0,1,1,0,0,11569,0.058758683,0.01,7050157,7050157,,3297943,1,1,0.9547,0,0,0,,10573,9500,119984942,112934785,0,0,0.5,0.4773,1,Low Revenue,74175,8214,14895,8277,67170,8837,11793,8218,75288,9053,11722,8708,73771,10081,14299,9416,9952,0.947,0.975,1.041,0.955,1.109,1.005,1.039,0.972,1.037,1.006,1.018,1.044,1.014,1.132,1.168,1.184,38,822,403,8908,11348,55,817,405,10070,875,5583,3694,1417,6500,5069,9845,1481,27,14,6,196,2998,2814,30,140,20,228,445,0,1774,4069,86,295,253,262,252,1,8,2,15,7,817,575,193,781,242,11454,4651,4387,2403,13,42,25,9500,0,0,0,0,0,0,33,29,20,29,0,87.92,93.92,92.55,83.33,64.52,65.38,75.36,29.93,14.76,18.74,29.41,73.83,52.96,83.33,1.62,100,87.97,84.69,86.81,90.73,81.1,93.75,85.42,86.33,91.46,87.39,13.51,64.86,7.39,68.14,90.68,90.04
A1052,"Quality Independent Physicians, LLC","KY, IN",Renewal,2,07/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,0,0,0,1,1,0,1,7603,0.05029469,0.005,4055095,4055095,,1923943,0,1,0.9683,0,285,0,,10857,9909,80626699,76571604,0,0,0.5,0.4841,1,Low Revenue,68084,8491,15808,8666,80841,9115,15682,8417,72932,9032,16159,8715,80835,8196,17745,9438,10311,1.043,1.021,1.2,1.055,1.026,1.051,1.097,1.059,1.01,1.064,1.072,1.049,0.993,0.906,0.986,1.072,56,961,414,6908,7426,64,641,330,6392,699,3393,2408,1103,4115,3488,6701,665,15,22,3,197,2981,2583,54,299,74,232,796,0,2302,3207,125,586,324,308,283,2,16,7,19,6,817,653,212,693,223,10859,4878,3982,1955,43,79,22,9290,0,0,0,0,0,0,32,0,13,10,0,89.81,95.59,95.17,80.65,66.39,61.36,72.72,28.96,14.84,17.22,36.81,77.78,59.12,50,2.2,96,99.46,90.96,86.54,90.95,92.78,94.44,84.51,88.04,86.34,91.25,5.08,60.53,9.21,64.74,80.07,93.98
A1058,"Physicians Healthcare Collaborative, LLC",NC,Renewal,2,01/01/2013 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,12826,0.025985971,0.028304061,2950615,0,,0,1,1,0.9721,0,15,0,,9055,8180,113546468,110595853,,,0.5,0.486,0,Low Revenue,66899,8150,10762,7301,68573,8966,12121,7404,70775,8497,13334,7469,76043,10196,14768,8186,8819,0.964,0.969,0.912,0.883,0.983,0.942,0.944,0.895,1.016,0.953,0.929,0.869,0.931,1.002,1.031,0.922,81,1283,337,10695,12540,62,1013,254,11211,1515,7014,3383,914,6965,5861,10995,1436,38,25,17,315,2533,2399,19,96,28,142,394,0,1781,3454,98,355,274,220,211,0,5,3,11,5,803,520,148,578,205,9790,3014,4055,2702,19,42,21,9068,0,0,0,0,0,0,57,66,49,40,0,85.17,93.05,92.59,81.19,57.65,65.29,73.24,28.47,14.79,18.39,30.18,66.37,52.9,55.56,1.87,100,98.51,96.1,91.8,92.29,98.25,80,74.72,85.6,86.45,90.04,0,57.14,10.8,62.37,76.1,93.33
A1059,"Optimus Healthcare Partners, LLC",NJ,Renewal,2,04/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,25763,0.004263122,0.024423681,1269153,0,,0,0,1,0.8834,0,166,0,,11822,11058,297705066,296435913,,,0.5,0.4417,0,High Revenue,103868,10218,15523,9060,107225,10463,15389,9419,85610,10510,15086,9664,89795,11684,16210,10678,11772,1.016,1.005,1.038,1.002,1.038,1.008,1.027,0.999,1.008,0.98,0.966,0.981,1.008,0.954,0.979,1.029,256,2870,2482,22889,25182,193,2170,1819,21000,2932,12120,7350,3361,15424,10339,19716,2896,747,1040,9,1355,3421,2991,84,316,90,161,1111,0,2077,4607,105,384,213,275,253,2,13,7,17,7,850,564,213,608,266,12147,5167,6143,834,4,75,25,13826,0,0,0,0,5,6,171,170,81,36,0,87.53,93.67,91.81,80.3,66.14,67.28,74.56,26.01,14.45,16.67,31.13,73.56,54.92,64.29,1.75,95.18,95.64,68.8,61.34,64.48,68.97,64.29,69.42,58.17,61.3,74.95,3.85,31.61,17.62,34.37,74.73,80.23
A1061,Ascension Care Management Health Partners Tennessee,TN,Renewal,2,07/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,0,0,1,0,0,0,1,31675,0.001201484,0,383772,383772,,262912,0,1,0.9321,0,111,0,,10296,9590,319415154,319031382,,,0.75,0.6991,0,High Revenue,77184,9212,17067,8258,71640,9168,17175,8195,72614,10025,15977,8460,78241,10273,17523,9532,10284,0.983,1.022,1.048,0.979,0.976,1.041,1.054,0.976,0.942,1.055,1.044,0.978,1.004,1.062,1.068,1.009,125,1924,786,15698,31022,189,2359,1078,27396,2568,15873,9359,3875,18421,13254,27695,3048,126,76,20,710,3011,2664,43,242,84,300,817,0,1689,3629,132,675,254,316,292,1,14,9,20,7,761,637,214,666,224,9549,3289,4254,1965,40,71,27,10968,1,3,2,0,7,12,810,1146,451,162,1,88.95,96.19,94.65,85.1,55.85,62.56,70.65,26.52,15.38,18.29,35.96,74.63,59.61,60.87,2.51,97.45,98.64,91.25,66.39,80.39,85.55,30.77,44.28,78.09,68.55,79.69,8.33,46.37,15.32,49.6,72.9,93.76
A1063,Summa Accountable Care Organization,OH,Renewal,2,07/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,19532,0.053256907,0.025186837,10035092,10035092,,4531433,0,1,0.9215,0,166,0,,9944,9293,188427992,178392900,,,0.5,0.4608,0,High Revenue,72892,8761,14794,7929,75018,8748,16109,8089,73096,8439,14464,8251,71673,8151,15655,8621,9414,1.038,1.04,1.1,1.02,1.06,1.015,1.119,1.03,1.028,0.976,1.036,1.018,0.981,0.942,1.034,0.98,156,3300,806,15128,18950,175,2686,748,15340,3589,9411,4500,2032,10807,8725,17519,1303,82,23,8,597,2941,2492,95,317,52,239,543,12,2269,2724,125,417,207,316,287,3,19,8,19,9,816,795,222,657,150,8991,3824,3743,1419,4,52,24,9883,0,0,0,0,3,2,804,1146,386,154,27,87.53,94.98,93.06,80.85,61.4,59.57,73.51,26.57,14.21,18.79,37.76,75.65,59.22,73.68,1.97,99.88,58.93,82.19,70.03,77.22,70.23,58.93,76.88,60,70.97,79.78,7.81,53.79,13.84,58.22,75.99,91.12
A1066,Essentia Health,"MN, WI, ND",Renewal,2,07/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,0,0,1,0,0,0,1,26498,0.003182881,0.01,933268,0,,0,0,1,0.895,0,0,0,,11344,10357,293214828,292281560,,,0.75,0.6713,0,High Revenue,80389,8852,14965,8905,74834,9075,14381,8873,83309,9712,15213,9350,91910,11041,16088,10166,11308,1.027,0.951,1.013,1.006,0.999,0.95,1.037,1.01,1.016,0.96,1.046,1.041,1.048,1.042,1.12,1.076,181,5873,1765,19577,25847,182,5661,1641,18364,5935,9388,7204,3971,14474,12024,25287,167,54,38,535,417,3851,3604,22,130,118,325,860,0,3970,1987,145,259,268,332,318,1,6,8,17,6,831,924,159,694,204,8310,2678,2435,2145,1052,74,22,11114,8,0,21,0,6,27,676,1445,537,310,14,81.98,91.94,90.89,79.73,66.34,58.19,72.86,21.98,15.12,17.52,36.73,72.63,58.49,61.72,2.03,100,98.93,98.28,67.43,91.45,85.41,51.85,93.42,86.04,80.5,85.05,6.82,48.13,13.1,56.29,85.02,95.65
A1070,"Allcare Options, LLC",FL,Renewal,2,07/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,8316,0.03802995,0.031683684,4260762,4260762,,1820722,0,1,0.8721,0,371,0,,13878,13105,112037020,107776258,,,0.5,0.436,0,Low Revenue,78176,10740,14728,10718,80681,11654,13127,11008,77076,11539,13245,11090,80400,11146,14955,11808,13350,1.037,1.123,0.981,1.188,1.039,1.14,0.884,1.205,1.038,1.131,0.925,1.175,1.027,1.089,0.937,1.128,121,1863,1091,4523,8073,145,1677,1153,5098,2059,3245,2056,956,4716,3600,6473,989,72,536,8,238,4131,3508,200,319,143,219,1066,0,2437,4502,167,902,312,428,388,5,16,18,19,17,810,979,328,767,249,12133,4142,5243,1072,1676,84,27,11626,0,70,0,0,0,0,210,110,178,19,0,88.24,93.51,91.49,81.38,66.17,68.02,73.02,31.09,14.87,18.45,39.31,84.56,62.04,66.67,2.25,98.21,75.61,86.94,56.23,66.27,88.64,56.47,75.5,56.74,66.09,77.74,16.67,40.48,22.13,49.74,68.95,83.33
A1071,"Accountable Care Coalition of Texas, Inc.",TX,Renewal,2,04/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,3785,-0.118971386,0.04568034,-5849446,-5849446,,0,0,1,0.7228,0,277,0,,13558,12771,49166832,55016278,,,0.5,0.3614,0,High Revenue,68289,10366,11595,8573,76667,10689,13822,9037,82135,12182,16153,10517,81325,13513,19529,12425,15171,0.932,1.047,0.906,1.051,0.965,0.997,0.897,1.031,0.974,1.04,0.977,1.056,0.973,1.042,0.899,1.106,120,755,403,2898,3626,100,520,352,2654,774,1592,946,473,2191,1594,2605,614,81,341,6,138,5439,3974,697,819,134,299,1280,6,2422,4324,217,1544,371,518,434,27,42,14,31,14,737,969,360,656,218,10555,4180,5276,1082,17,85,29,12931,0,0,0,0,0,0,149,315,90,17,0,88.65,94.3,92.59,85.89,58.34,64.17,70.27,23.82,15.42,18.76,48.51,86.53,72.89,50,2.23,99.37,88.33,67.62,49.74,48.26,71.65,82.26,26,35.93,52.04,80.99,11.11,32.68,26.64,40.14,64.63,81.96
A1072,"Integrated Care Alliance, LLC",FL,Renewal,2,07/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,0,0,0,1,0,0,0,5096,0.021140012,0.01,1193802,1193802,,501755,0,1,0.8578,0,0,0,,11262,10467,56471197,55277395,,,0.5,0.4289,1,Low Revenue,83609,8067,15619,8746,82244,7963,16164,8977,86641,9610,15291,9167,74049,10572,15600,10225,11024,1.053,0.937,0.951,0.984,1.031,0.929,0.99,0.986,0.99,0.965,0.962,1.032,0.955,0.994,1.039,1.041,42,659,282,3714,5015,38,575,263,4139,615,2469,1521,491,2898,2198,4387,487,36,65,1,120,3086,2785,103,186,63,219,848,0,1378,4678,119,686,290,344,324,3,11,7,25,13,816,712,261,697,285,12026,4205,6781,909,131,66,27,12062,0,0,0,0,0,0,25,52,16,17,0,81.46,92.84,90.73,83.37,65.98,67.52,71.66,30.36,15.34,18.76,39.39,85.86,64.42,66.67,1.85,100,100,91.6,75.56,86,73.63,61.19,75.46,63.02,70.12,92.52,5.49,42.64,16.67,48.84,71.08,87.65
A1079,"Accountable Care Organization of the North Country, LLC",NY,Renewal,2,04/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,7446,-0.033704874,0.033107107,-2417311,-2417311,,0,0,1,0.8215,0,0,0,,9900,9112,71719914,74137224,,,0.5,0.4108,0,High Revenue,72522,8021,12688,8168,66990,8362,13053,8118,59148,8847,13301,8255,82002,11002,16654,9045,10234,1.029,0.92,1.054,1.021,0.981,0.902,1.035,1.039,0.982,0.894,1.056,1.033,1.025,0.936,1.063,1.011,22,1347,647,4854,7244,22,1274,594,5353,1530,3199,1860,857,4073,3373,7195,21,15,8,36,171,3331,3160,0,72,99,146,442,0,3617,2135,178,294,373,322,309,0,3,10,20,18,835,945,245,588,208,9655,3997,3417,1727,514,35,21,9814,1,3,1,0,1,2,60,123,40,53,0,86.77,95.35,92.77,79.05,54.75,63.08,75.24,16.56,15.34,19.12,42.15,84.87,63.91,47.62,2.31,99.65,74.09,91.08,80.3,80.68,75.81,90.91,74.34,76.39,73.37,83.81,9.09,57.85,10.47,61.98,76.11,95.18
A1080,Central Maine ACO,ME,Renewal,2,07/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,10340,0.017164811,0.029795959,1783986,0,,0,0,1,0.9067,0,44,0,,10292,9196,103932776,102148790,,,0.5,0.4533,0,High Revenue,76712,8004,10494,7733,67364,8063,10628,8136,71775,8146,12069,8462,72099,8945,13664,8953,10115,0.975,0.871,0.868,0.987,0.972,0.849,0.849,0.969,0.992,0.855,0.864,0.97,0.983,0.834,0.893,0.98,76,3322,2139,7821,10099,77,2366,1470,6186,2659,3513,2797,1371,5889,4451,10031,44,26,15,11,213,3025,2679,0,323,52,397,595,0,3462,2106,129,416,249,282,263,0,13,5,16,8,810,985,171,615,195,8062,2911,2847,1605,699,51,22,11178,2,0,4,0,1,7,533,728,310,136,1,83.54,94.46,92.51,80.17,63.74,59.87,75.27,23.67,14.65,17.74,37.17,68.21,54.92,73.77,1.35,100,100,85.89,91.2,86.29,87.98,100,87.14,74.6,79.92,92.95,7.34,72.58,12.9,77.82,77.02,91.53
A1083,"Accountable Care Coalition of Southeast Wisconsin, LLC",WI,Renewal,2,04/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,0,1,0,0,0,0,0,9748,0.095781414,0,11735857,11735857,,6605249,0,1,0.9572,0,590,0,,12940,11787,122527503,110791645,,,0.6,0.5743,0,Low Revenue,80679,9168,14934,8894,77774,9011,13526,8331,77572,9397,12840,8991,83493,10202,12135,8976,11701,1.021,1.055,1.044,1.092,1.039,1.008,1.002,1.064,1.027,1.014,0.993,1.055,1.016,1.033,0.927,1.014,199,2576,1427,5344,9469,241,2155,1655,5417,2652,3819,2201,1076,5311,4437,6433,1855,528,502,21,409,3722,3342,225,129,80,265,823,0,3081,3320,182,346,305,368,341,7,7,13,25,13,789,1013,276,656,194,10140,4644,3429,1454,614,67,26,11174,0,14,0,0,0,0,137,52,100,28,0,89.89,94.88,92.38,82.86,64.18,63.92,73.21,27.14,14.92,17.19,35.91,74.25,58.85,65,2.14,94.91,97.84,87.19,77.54,76.94,88.4,84.72,85.56,62.77,61.78,81.26,6.35,39.69,25.72,48.72,68.48,80.72
A1084,"Accountable Care Coalition of Coastal Georgia, LLC","GA, SC",Renewal,2,04/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,9427,0.013449732,0.030572573,1297820,0,,0,0,1,0.9282,0,0,0,,10557,9801,96494119,95196299,,,0.5,0.4641,0,High Revenue,69742,9623,15990,8164,66035,9817,15558,8403,61360,8951,14417,8428,68554,10322,15249,9190,10415,0.98,1.013,1.049,0.964,0.962,0.97,1.108,0.991,0.916,0.975,1.012,0.979,0.892,0.972,1.007,0.966,129,1055,400,7247,9140,133,973,361,7672,1410,4687,2430,900,5099,4328,6754,2281,118,41,5,228,3056,2425,152,460,62,358,473,0,2090,3864,138,414,273,311,273,4,27,7,13,7,790,665,188,691,301,11443,5446,5185,795,16,37,34,11719,0,0,0,0,0,0,48,71,37,11,0,85.16,93.02,92.44,85.72,58.84,59.51,72.8,27.75,14.78,18.34,38.14,76.49,61.6,53.85,1.96,100,93.1,74.59,78.7,79.22,74.56,68.33,76.12,70.68,84.46,87.07,26,62.21,11.39,68.32,75.41,91.46
A1095,Beaumont ACO,MI,Renewal,2,07/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,23957,0.150774161,0.024604287,45138735,45138735,,19859998,0,1,0.8979,0,513,0,,12861,12666,299379778,254241043,,,0.5,0.449,0,High Revenue,86112,10084,16880,10869,88833,10721,17231,10747,93732,10780,18733,10985,91103,9952,15029,9948,10922,1.033,1.046,1.05,1.177,1.054,1.044,1.038,1.167,1.038,1.027,1.069,1.151,1.031,0.981,0.969,1.084,128,2595,774,9846,23279,168,4186,1771,17154,5188,10256,5637,2876,14674,9283,19145,3429,422,137,22,802,3609,3191,141,220,88,93,736,0,2380,3459,116,513,257,387,361,5,12,9,22,15,801,772,301,725,207,9948,4299,4868,774,8,74,22,9385,0,0,0,0,4,4,1437,2292,306,171,1,86.94,93.44,92.54,81.14,61.64,60.55,72.18,30.95,15.08,21.11,41.35,85.97,67.73,76.62,2.2,98.58,97.04,95.16,78.48,81.85,97.99,100,88.89,76.21,77.95,88.11,28.57,55.9,15.63,62.5,80.63,95.16
A1100,"Accountable Care Coalition of The Tri-Counties, LLC",SC,Renewal,2,07/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,8928,0.031818662,0.031071071,2761935,2761935,,1254255,1,1,0.9268,1,166,0,,9958,9434,86802368,84040433,,,0.5,0.4634,0,Low Revenue,74887,8459,10726,7729,71412,8380,15605,7947,78722,9185,12374,8065,81054,9090,17699,8740,9641,0.941,0.921,0.938,0.945,0.942,0.892,0.969,0.922,0.961,0.934,0.979,0.935,0.988,0.906,1.09,0.927,66,1058,311,4947,8717,84,1037,156,7441,1386,4457,2329,756,5187,3741,6316,2317,90,14,5,186,2564,2179,34,287,67,183,443,0,1753,3944,163,546,289,261,236,1,15,9,14,7,775,727,179,613,229,10822,4832,4594,1129,267,39,27,10920,0,0,1,0,0,0,40,6,14,19,0,86.43,94.31,92.77,86.03,61.86,62.97,75.58,29.15,15.06,18.7,31.89,66.43,54.91,66.67,1.65,91.67,90.65,81.98,45.04,51.38,86.58,70.27,52.13,58.36,64.99,81.34,4.44,40.11,16.58,45.45,60.81,86.62
A1109,"WellStar Health Network, LLC",GA,Renewal,2,07/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,47328,0.028833655,0.022267109,14067162,14067162,,6269121,0,1,0.9095,0,150,0,,10579,9924,487873018,473805856,,,0.5,0.4548,0,High Revenue,84214,9059,13555,8344,86433,9494,13959,8386,81641,9528,13991,8532,85093,9459,13599,9326,10274,0.97,0.997,0.979,0.999,0.969,0.973,0.968,1.002,0.986,0.969,0.944,0.975,0.943,0.937,0.881,0.977,493,5722,2205,35611,46115,446,4994,2169,38506,6798,23144,12684,4702,27291,20037,37892,7414,482,315,30,1195,2980,2743,91,132,54,226,527,0,2212,3749,196,437,280,302,288,2,6,7,22,9,793,692,232,718,263,10331,3431,5521,1372,6,46,24,10677,0,0,0,0,5,11,1366,2717,565,482,8,87.49,94.66,93.76,86.6,57.16,64.92,72.25,28.51,15.09,19.03,39.1,80.34,63.02,57,2.3,99.89,96.92,85.34,73.75,73.91,83.01,100,51.2,63.78,74.61,81.28,14.29,34.63,15.56,37.74,73.86,91.7
A1131,"Florida Medical Clinic ACO, LLC",FL,Renewal,2,07/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,0,0,0,1,0,0,1,14613,0.057284379,0.02,10215625,10215625,,4680146,0,1,0.935,0,0,0,,12417,11560,178331778,168116153,,,0.5,0.4675,1,Low Revenue,80336,9029,18439,10489,90079,9202,18534,10241,94722,10197,18077,10205,74343,10866,17229,11061,11706,1.071,1.092,1.065,1.119,1.049,1.062,1.107,1.117,1.103,1.081,1.125,1.14,1.043,1.06,1.112,1.147,75,1139,406,8708,14361,109,1132,416,12704,1231,6964,4667,1751,8543,6070,13334,598,112,197,10,362,2924,2589,137,180,42,267,826,1,1852,5013,91,700,346,308,290,4,9,5,16,8,845,639,225,700,297,12960,4205,6890,1816,49,68,25,11439,0,0,0,0,0,1,85,155,112,52,0,85.9,92.38,91.51,83.06,63.74,63.46,70.6,26.29,14.57,20,31.55,68.07,54.67,87.5,1.72,100,95.17,95.11,82.37,83.78,97.96,90.91,79.16,80,78.49,84.32,7.46,64.62,6.92,67.31,74.63,93.28
A1153,"Texoma ACO, LLC",TX,Renewal,2,07/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,1,0,0,5230,-0.017316576,0.038309309,-1020598,0,,0,0,1,0.9302,0,0,0,,11534,10478,58937647,59958245,1758448,0,0.5,0.4651,0,Low Revenue,80699,9408,17335,8645,91592,10332,18402,9254,69798,11732,18951,10270,83705,12690,18719,10828,11734,1.099,1.012,1.092,1.023,1.162,0.977,1.165,1.032,1.017,0.957,1.118,1.046,0.922,1.053,1.04,1.12,27,595,193,4602,5110,28,521,205,4356,700,2233,1596,701,3090,2140,4646,311,49,81,21,122,4002,2731,111,1047,109,255,590,21,1744,3880,102,1120,280,325,254,4,55,11,13,6,804,698,186,744,279,11987,5720,5508,728,31,48,28,11326,0,0,0,0,0,1,22,16,4,0,0,89.21,94.2,93.05,85.7,65.71,60.82,70.68,29.1,14.58,18.7,28.05,62.52,46.42,22.22,2.15,100,93.79,69.17,44.18,89.6,68.4,33.33,66,66.8,65.74,61.18,4.35,49.24,10.61,53.41,78.1,87.65
A1161,"Beacon Health Partners, LLP",NY,Renewal,2,07/01/2012 12:00:00 AM,1,0,0,0,01/01/2016 12:00:00 AM,1,0,0,0,0,0,0,42910,-0.080799348,0.022708924,-45126888,-45126888,,0,0,1,0.8787,0,0,0,,13348,12611,558505588,603632476,,,0.5,0.4393,0,High Revenue,87775,10429,14995,11372,89068,11247,16362,11422,95627,10857,17611,11883,102863,12707,19932,13264,14426,1.072,0.928,1.022,1.152,1.001,0.931,1.056,1.15,1.022,0.917,1.044,1.129,1.035,0.914,1.062,1.098,238,3939,2842,27574,41842,319,4063,3349,34111,5317,18746,12376,6471,24695,18215,36650,2767,841,692,22,1938,4163,3927,7,144,100,135,1522,0,2335,5821,79,618,217,342,329,0,6,6,18,10,853,596,269,777,392,13854,5298,7677,864,15,77,29,17283,0,0,0,0,0,0,235,808,177,165,0,87.39,92.75,91.15,80.74,59.21,58.67,69.74,23.46,15.78,18.32,36.17,83.86,64.48,66.67,1.86,97.59,87.85,92.26,83.02,75.9,88.08,100,84.91,67.14,71.09,88.51,11.9,60.62,9.07,65.03,87.82,92
